id,name,location_id/id
location_gbj_1093,R0783,__export__.stock_location_996
location_gbj_1094,R0784,__export__.stock_location_996
location_gbj_1095,R0785,__export__.stock_location_996
location_gbj_1096,R0786,__export__.stock_location_996
location_gbj_1097,R0787,__export__.stock_location_996
location_gbj_1098,R0788,__export__.stock_location_996
location_gbj_1099,R0789,__export__.stock_location_996
location_gbj_1100,R0790,__export__.stock_location_996
location_gbj_1101,R0791,__export__.stock_location_996
location_gbj_1102,R0792,__export__.stock_location_996
location_gbj_1103,R0793,__export__.stock_location_996
location_gbj_1104,R0794,__export__.stock_location_996
location_gbj_1105,R0795,__export__.stock_location_996
location_gbj_1106,R0796,__export__.stock_location_996
location_gbj_1107,R0797,__export__.stock_location_996
location_gbj_1108,R0798,__export__.stock_location_996
location_gbj_1109,R0799,__export__.stock_location_996
location_gbj_1110,R.08,__export__.stock_location_996
location_gbj_1111,R0800,__export__.stock_location_996
location_gbj_1112,R0801,__export__.stock_location_996
location_gbj_1113,R0802,__export__.stock_location_996
location_gbj_1114,R0803,__export__.stock_location_996
location_gbj_1115,R0804,__export__.stock_location_996
location_gbj_1116,R0805,__export__.stock_location_996
location_gbj_1117,R0806,__export__.stock_location_996
location_gbj_1118,R0807,__export__.stock_location_996
location_gbj_1119,R0808,__export__.stock_location_996
location_gbj_1120,R0809,__export__.stock_location_996
location_gbj_1121,R0810,__export__.stock_location_996
location_gbj_1122,R0811,__export__.stock_location_996
location_gbj_1123,R0812,__export__.stock_location_996
location_gbj_1124,R0813,__export__.stock_location_996
location_gbj_1125,R0814,__export__.stock_location_996
location_gbj_1126,R0815,__export__.stock_location_996
location_gbj_1127,R0816,__export__.stock_location_996
location_gbj_1128,R0817,__export__.stock_location_996
location_gbj_1129,R0818,__export__.stock_location_996
location_gbj_1130,R0819,__export__.stock_location_996
location_gbj_1131,R0820,__export__.stock_location_996
location_gbj_1132,R0821,__export__.stock_location_996
location_gbj_1133,R0822,__export__.stock_location_996
location_gbj_1134,R0823,__export__.stock_location_996
location_gbj_1135,R0824,__export__.stock_location_996
location_gbj_1136,R0825,__export__.stock_location_996
location_gbj_1137,R0826,__export__.stock_location_996
location_gbj_1138,R0827,__export__.stock_location_996
location_gbj_1139,R0828,__export__.stock_location_996
location_gbj_1140,R0829,__export__.stock_location_996
location_gbj_1141,R0830,__export__.stock_location_996
location_gbj_1142,R0831,__export__.stock_location_996
location_gbj_1143,R0832,__export__.stock_location_996
location_gbj_1144,R0833,__export__.stock_location_996
location_gbj_1145,R0834,__export__.stock_location_996
location_gbj_1146,R0835,__export__.stock_location_996
location_gbj_1147,R0836,__export__.stock_location_996
location_gbj_1148,R0837,__export__.stock_location_996
location_gbj_1149,R0838,__export__.stock_location_996
location_gbj_1150,R0839,__export__.stock_location_996
location_gbj_1151,R0840,__export__.stock_location_996
location_gbj_1152,R0841,__export__.stock_location_996
location_gbj_1153,R0842,__export__.stock_location_996
location_gbj_1154,R0843,__export__.stock_location_996
location_gbj_1155,R0844,__export__.stock_location_996
location_gbj_1156,R0845,__export__.stock_location_996
location_gbj_1157,R0846,__export__.stock_location_996
location_gbj_1158,R0847,__export__.stock_location_996
location_gbj_1159,R0848,__export__.stock_location_996
location_gbj_1160,R0849,__export__.stock_location_996
location_gbj_1161,R0850,__export__.stock_location_996
location_gbj_1162,R0851,__export__.stock_location_996
location_gbj_1163,R0852,__export__.stock_location_996
location_gbj_1164,R0853,__export__.stock_location_996
location_gbj_1165,R0854,__export__.stock_location_996
location_gbj_1166,R0855,__export__.stock_location_996
location_gbj_1167,R0856,__export__.stock_location_996
location_gbj_1168,R0857,__export__.stock_location_996
location_gbj_1169,R0858,__export__.stock_location_996
location_gbj_1170,R0859,__export__.stock_location_996
location_gbj_1171,R0860,__export__.stock_location_996
location_gbj_1172,R0861,__export__.stock_location_996
location_gbj_1173,R0862,__export__.stock_location_996
location_gbj_1174,R0863,__export__.stock_location_996
location_gbj_1175,R0864,__export__.stock_location_996
location_gbj_1176,R0865,__export__.stock_location_996
location_gbj_1177,R0866,__export__.stock_location_996
location_gbj_1178,R0867,__export__.stock_location_996
location_gbj_1179,R0868,__export__.stock_location_996
location_gbj_1180,R0869,__export__.stock_location_996
location_gbj_1181,R0870,__export__.stock_location_996
location_gbj_1182,R0871,__export__.stock_location_996
location_gbj_1183,R0872,__export__.stock_location_996
location_gbj_1184,R0873,__export__.stock_location_996
location_gbj_1185,R0874,__export__.stock_location_996
location_gbj_1186,R0875,__export__.stock_location_996
location_gbj_1187,R0876,__export__.stock_location_996
location_gbj_1188,R0877,__export__.stock_location_996
location_gbj_1189,R0878,__export__.stock_location_996
location_gbj_1190,R0879,__export__.stock_location_996
location_gbj_1191,R0880,__export__.stock_location_996
location_gbj_1192,R0881,__export__.stock_location_996
location_gbj_1193,R0882,__export__.stock_location_996
location_gbj_1194,R0883,__export__.stock_location_996
location_gbj_1195,R0884,__export__.stock_location_996
location_gbj_1196,R0885,__export__.stock_location_996
location_gbj_1197,R0886,__export__.stock_location_996
location_gbj_1198,R0887,__export__.stock_location_996
location_gbj_1199,R0888,__export__.stock_location_996
location_gbj_1200,R0889,__export__.stock_location_996
location_gbj_1201,R0890,__export__.stock_location_996
location_gbj_1202,R0891,__export__.stock_location_996
location_gbj_1203,R0892,__export__.stock_location_996
location_gbj_1204,R0893,__export__.stock_location_996
location_gbj_1205,R0894,__export__.stock_location_996
location_gbj_1206,R0895,__export__.stock_location_996
location_gbj_1207,R0896,__export__.stock_location_996
location_gbj_1208,R0897,__export__.stock_location_996
location_gbj_1209,R0898,__export__.stock_location_996
location_gbj_1210,R0899,__export__.stock_location_996
location_gbj_1211,R.09,__export__.stock_location_996
location_gbj_1212,R0900,__export__.stock_location_996
location_gbj_1213,R0901,__export__.stock_location_996
location_gbj_1214,R0902,__export__.stock_location_996
location_gbj_1215,R0903,__export__.stock_location_996
location_gbj_1216,R0904,__export__.stock_location_996
location_gbj_1217,R0905,__export__.stock_location_996
location_gbj_1218,R0906,__export__.stock_location_996
location_gbj_1219,R0907,__export__.stock_location_996
location_gbj_1220,R0908,__export__.stock_location_996
location_gbj_1221,R0909,__export__.stock_location_996
location_gbj_1222,R0910,__export__.stock_location_996
location_gbj_1223,R0911,__export__.stock_location_996
location_gbj_1224,R0912,__export__.stock_location_996
location_gbj_1225,R0913,__export__.stock_location_996
location_gbj_1226,R0914,__export__.stock_location_996
location_gbj_1227,R0915,__export__.stock_location_996
location_gbj_1228,R0916,__export__.stock_location_996
location_gbj_1229,R0917,__export__.stock_location_996
location_gbj_1230,R0918,__export__.stock_location_996
location_gbj_1231,R0919,__export__.stock_location_996
location_gbj_1232,R0920,__export__.stock_location_996
location_gbj_1233,R0921,__export__.stock_location_996
location_gbj_1234,R0922,__export__.stock_location_996
location_gbj_1235,R0923,__export__.stock_location_996
location_gbj_1236,R0924,__export__.stock_location_996
location_gbj_1237,R0925,__export__.stock_location_996
location_gbj_1238,R0926,__export__.stock_location_996
location_gbj_1239,R0927,__export__.stock_location_996
location_gbj_1240,R0928,__export__.stock_location_996
location_gbj_1241,R0929,__export__.stock_location_996
location_gbj_1242,R0930,__export__.stock_location_996
location_gbj_1243,R0931,__export__.stock_location_996
location_gbj_1244,R0932,__export__.stock_location_996
location_gbj_1245,R0933,__export__.stock_location_996
location_gbj_1246,R0934,__export__.stock_location_996
location_gbj_1247,R0935,__export__.stock_location_996
location_gbj_1248,R0936,__export__.stock_location_996
location_gbj_1249,R0937,__export__.stock_location_996
location_gbj_1250,R0938,__export__.stock_location_996
location_gbj_1251,R0939,__export__.stock_location_996
location_gbj_1252,R0940,__export__.stock_location_996
location_gbj_1253,R0941,__export__.stock_location_996
location_gbj_1254,R0942,__export__.stock_location_996
location_gbj_1255,R0943,__export__.stock_location_996
location_gbj_1256,R0944,__export__.stock_location_996
location_gbj_1257,R0945,__export__.stock_location_996
location_gbj_1258,R0946,__export__.stock_location_996
location_gbj_1259,R0947,__export__.stock_location_996
location_gbj_1260,R0948,__export__.stock_location_996
location_gbj_1261,R0949,__export__.stock_location_996
location_gbj_1262,R0950,__export__.stock_location_996
location_gbj_1263,R0951,__export__.stock_location_996
location_gbj_1264,R0952,__export__.stock_location_996
location_gbj_1265,R0953,__export__.stock_location_996
location_gbj_1266,R0954,__export__.stock_location_996
location_gbj_1267,R0955,__export__.stock_location_996
location_gbj_1268,R0956,__export__.stock_location_996
location_gbj_1269,R0957,__export__.stock_location_996
location_gbj_1270,R0958,__export__.stock_location_996
location_gbj_1271,R0959,__export__.stock_location_996
location_gbj_1272,R0960,__export__.stock_location_996
location_gbj_1273,R0961,__export__.stock_location_996
location_gbj_1274,R0962,__export__.stock_location_996
location_gbj_1275,R0963,__export__.stock_location_996
location_gbj_1276,R0964,__export__.stock_location_996
location_gbj_1277,R0965,__export__.stock_location_996
location_gbj_1278,R0966,__export__.stock_location_996
location_gbj_1279,R0967,__export__.stock_location_996
location_gbj_1280,R0968,__export__.stock_location_996
location_gbj_1281,R0969,__export__.stock_location_996
location_gbj_1282,R0970,__export__.stock_location_996
location_gbj_1283,R0971,__export__.stock_location_996
location_gbj_1284,R0972,__export__.stock_location_996
location_gbj_1285,R0973,__export__.stock_location_996
location_gbj_1286,R0974,__export__.stock_location_996
location_gbj_1287,R0975,__export__.stock_location_996
location_gbj_1288,R0976,__export__.stock_location_996
location_gbj_1289,R0977,__export__.stock_location_996
location_gbj_1290,R0978,__export__.stock_location_996
location_gbj_1291,R0979,__export__.stock_location_996
location_gbj_1292,R0980,__export__.stock_location_996
location_gbj_1293,R0981,__export__.stock_location_996
location_gbj_1294,R0982,__export__.stock_location_996
location_gbj_1295,R0983,__export__.stock_location_996
location_gbj_1296,R0984,__export__.stock_location_996
location_gbj_1297,R0985,__export__.stock_location_996
location_gbj_1298,R0986,__export__.stock_location_996
location_gbj_1299,R0987,__export__.stock_location_996
location_gbj_1300,R0988,__export__.stock_location_996
location_gbj_1301,R0989,__export__.stock_location_996
location_gbj_1302,R0990,__export__.stock_location_996
location_gbj_1303,R0991,__export__.stock_location_996
location_gbj_1304,R0992,__export__.stock_location_996
location_gbj_1305,R0993,__export__.stock_location_996
location_gbj_1306,R0994,__export__.stock_location_996
location_gbj_1307,R0995,__export__.stock_location_996
location_gbj_1308,R0996,__export__.stock_location_996
location_gbj_1309,R0997,__export__.stock_location_996
location_gbj_1310,R0998,__export__.stock_location_996
location_gbj_1311,R0999,__export__.stock_location_996
location_gbj_1312,R1,__export__.stock_location_996
location_gbj_1313,R.10,__export__.stock_location_996
location_gbj_1314,R1000,__export__.stock_location_996
location_gbj_1315,R.11,__export__.stock_location_996
location_gbj_1316,R.12,__export__.stock_location_996
location_gbj_1317,R.13,__export__.stock_location_996
location_gbj_1318,R.14,__export__.stock_location_996
location_gbj_1319,R.15,__export__.stock_location_996
location_gbj_1320,R.16,__export__.stock_location_996
location_gbj_1321,R.17,__export__.stock_location_996
location_gbj_1322,R.18,__export__.stock_location_996
location_gbj_1323,R.19,__export__.stock_location_996
location_gbj_1324,R2,__export__.stock_location_996
location_gbj_1325,R.20,__export__.stock_location_996
location_gbj_1326,R.21,__export__.stock_location_996
location_gbj_1327,R.22,__export__.stock_location_996
location_gbj_1328,R.23,__export__.stock_location_996
location_gbj_1329,R.24,__export__.stock_location_996
location_gbj_1330,R.25,__export__.stock_location_996
location_gbj_1331,R3,__export__.stock_location_996
location_gbj_1332,R4,__export__.stock_location_996
location_gbj_1333,R5,__export__.stock_location_996
location_gbj_1334,R6,__export__.stock_location_996
location_gbj_1335,R7,__export__.stock_location_996
location_gbj_1336,REJECT AREA,__export__.stock_location_996
location_gbj_1337,RG.01,__export__.stock_location_996
location_gbj_1338,RG.02,__export__.stock_location_996
location_gbj_1339,RG.03,__export__.stock_location_996
location_gbj_1340,RG.04,__export__.stock_location_996
location_gbj_1341,RG.05,__export__.stock_location_996
location_gbj_1342,RG.06,__export__.stock_location_996
location_gbj_1343,RG.07,__export__.stock_location_996
location_gbj_1344,RG.08,__export__.stock_location_996
location_gbj_1345,RG.09,__export__.stock_location_996
location_gbj_1346,RG.10,__export__.stock_location_996
location_gbj_1347,RG.11,__export__.stock_location_996
location_gbj_1348,RG.12,__export__.stock_location_996
location_gbj_1349,RG.13,__export__.stock_location_996
location_gbj_1350,RG.14,__export__.stock_location_996
location_gbj_1351,RG.15,__export__.stock_location_996
location_gbj_1352,RG.16,__export__.stock_location_996
location_gbj_1353,RG.17,__export__.stock_location_996
location_gbj_1354,RG.18,__export__.stock_location_996
location_gbj_1355,RG.19,__export__.stock_location_996
location_gbj_1356,RG.20,__export__.stock_location_996
location_gbj_1357,RG.21,__export__.stock_location_996
location_gbj_1358,RG.22,__export__.stock_location_996
location_gbj_1359,RG.23,__export__.stock_location_996
location_gbj_1360,RG.24,__export__.stock_location_996
location_gbj_1361,RG.25,__export__.stock_location_996
location_gbj_1362,S1,__export__.stock_location_996
location_gbj_1363,S.1.1.2,__export__.stock_location_996
location_gbj_1364,S.1.1.3,__export__.stock_location_996
location_gbj_1365,S.1.1.4,__export__.stock_location_996
location_gbj_1366,S.1.1.5,__export__.stock_location_996
location_gbj_1367,S.1.1.6,__export__.stock_location_996
location_gbj_1368,S.1.2.2,__export__.stock_location_996
location_gbj_1369,S.1.2.6,__export__.stock_location_996
location_gbj_1370,S.1.2.7,__export__.stock_location_996
location_gbj_1371,U,__export__.stock_location_996
location_gbj_1372,U01.1.1,__export__.stock_location_996
location_gbj_1373,U01.1.2,__export__.stock_location_996
location_gbj_1374,U014,__export__.stock_location_996
location_gbj_1375,U02.1.1,__export__.stock_location_996
location_gbj_1376,U02.1.2,__export__.stock_location_996
location_gbj_1377,U03.1.1,__export__.stock_location_996
location_gbj_1378,U03.1.2,__export__.stock_location_996
location_gbj_1379,U04.1.1,__export__.stock_location_996
location_gbj_1380,U04.1.2,__export__.stock_location_996
location_gbj_1381,U05.1.1,__export__.stock_location_996
location_gbj_1382,U05.1.2,__export__.stock_location_996
location_gbj_1383,U06.1.1,__export__.stock_location_996
location_gbj_1384,U06.1.2,__export__.stock_location_996
location_gbj_1385,U07.1.1,__export__.stock_location_996
location_gbj_1386,U07.1.2,__export__.stock_location_996
location_gbj_1387,U08.1.1,__export__.stock_location_996
location_gbj_1388,U08.1.2,__export__.stock_location_996
location_gbj_1389,U09.1.1,__export__.stock_location_996
location_gbj_1390,U09.1.2,__export__.stock_location_996
location_gbj_1391,U10.1.1,__export__.stock_location_996
location_gbj_1392,U10.1.2,__export__.stock_location_996
location_gbj_1393,U10.1.3,__export__.stock_location_996
location_gbj_1394,U11.1.1,__export__.stock_location_996
location_gbj_1395,U11.1.2,__export__.stock_location_996
location_gbj_1396,U11.1.3,__export__.stock_location_996
location_gbj_1397,U12,__export__.stock_location_996
location_gbj_1398,UO7.1.1,__export__.stock_location_996
location_gbj_1399,UO8.1.1,__export__.stock_location_996
location_gbj_1400,UO9.1.1,__export__.stock_location_996
location_gbj_1401,W.01,__export__.stock_location_996
